umur,jenis_kelamin,tinggi_cm,berat_kg,bmi,label
10,L,136.2,34.5,18.57,Gemuk
7,P,116.4,22.4,16.53,Normal
9,P,127.9,23.8,14.53,Normal
6,P,113.6,22.0,17.04,Normal
8,P,122.1,28.4,19.07,Gemuk
11,L,142.7,37.3,18.31,Gemuk
7,P,119.1,22.1,15.56,Normal
10,L,132.0,35.7,20.5,Gemuk
6,L,110.4,22.0,18.05,Gemuk
8,L,121.0,26.5,18.12,Gemuk
7,P,115.3,20.0,15.02,Normal
8,P,124.9,21.6,13.84,Kurus
12,P,144.8,34.4,16.41,Normal
10,L,137.6,33.3,17.58,Normal
12,P,145.7,35.4,16.68,Normal
10,P,135.3,26.9,14.69,Normal
12,L,142.6,41.3,20.3,Gemuk
12,L,148.9,36.3,16.37,Normal
10,L,133.9,31.3,17.45,Normal
7,P,119.7,21.9,15.31,Normal
6,L,114.5,17.0,12.98,Kurus
7,L,119.0,18.7,13.23,Kurus
8,L,120.4,25.2,17.37,Normal
7,L,117.4,19.0,13.8,Kurus
9,P,127.5,26.7,16.4,Normal
12,P,142.9,38.2,18.7,Gemuk
8,L,122.3,24.6,16.44,Normal
7,L,119.5,21.1,14.79,Normal
9,L,126.9,28.8,17.9,Normal
11,L,139.0,36.2,18.75,Gemuk
11,L,140.3,35.0,17.78,Normal
9,L,125.5,22.9,14.52,Normal
11,P,147.0,33.9,15.69,Normal
8,P,121.1,29.0,19.79,Gemuk
10,P,133.4,30.1,16.91,Normal
8,L,128.0,20.0,12.21,Kurus
6,P,113.9,22.0,16.95,Normal
12,P,147.5,41.0,18.86,Gemuk
7,L,116.9,18.0,13.18,Kurus
11,L,140.8,36.2,18.26,Gemuk
12,L,143.8,37.2,18.0,Normal
11,L,146.1,36.1,16.92,Normal
6,L,116.1,22.0,16.31,Normal
11,P,140.6,35.3,17.85,Normal
12,P,149.3,35.1,15.75,Normal
9,L,129.9,25.7,15.24,Normal
9,P,127.3,24.6,15.15,Normal
6,L,118.0,20.6,14.81,Normal
8,L,125.9,25.8,16.27,Normal
11,P,138.2,29.2,15.29,Normal
6,L,114.1,19.8,15.19,Normal
9,P,133.0,34.0,19.22,Gemuk
6,P,117.4,19.8,14.38,Normal
9,P,128.7,31.8,19.16,Gemuk
12,L,144.6,41.5,19.84,Gemuk
7,L,121.6,18.0,12.17,Kurus
6,P,118.0,17.0,12.21,Kurus
6,L,113.5,17.0,13.19,Kurus
9,P,127.1,31.8,19.69,Gemuk
11,P,144.0,32.8,15.83,Normal
9,L,130.5,30.6,17.95,Normal
6,P,111.5,19.3,15.5,Normal
7,L,114.9,25.0,18.94,Gemuk
6,L,117.5,22.0,15.93,Normal
9,P,128.4,27.9,16.92,Normal
7,L,117.3,22.5,16.37,Normal
8,P,123.9,21.4,13.94,Kurus
9,L,130.0,29.1,17.19,Normal
11,P,142.2,29.9,14.78,Normal
12,L,145.2,42.4,20.09,Gemuk
10,L,132.8,27.4,15.53,Normal
9,P,129.7,33.6,19.96,Gemuk
8,P,127.1,24.1,14.92,Normal
11,P,144.3,40.1,19.27,Gemuk
8,P,126.0,25.3,15.96,Normal
6,L,112.2,21.0,16.69,Normal
8,P,124.8,25.9,16.6,Normal
8,L,123.8,21.7,14.17,Normal
11,P,140.2,35.2,17.93,Normal
7,L,114.0,24.2,18.6,Gemuk
9,L,125.9,25.7,16.23,Normal
7,P,117.7,21.4,15.46,Normal
12,L,145.6,38.4,18.11,Gemuk
7,P,117.9,25.0,17.99,Normal
8,L,123.3,27.4,18.02,Gemuk
10,L,133.4,30.9,17.32,Normal
6,P,114.4,22.0,16.8,Normal
10,L,135.5,29.6,16.1,Normal
7,L,118.5,18.8,13.41,Kurus
7,P,118.0,24.1,17.31,Normal
8,P,123.5,20.8,13.65,Kurus
8,L,123.3,24.3,15.99,Normal
7,P,117.4,18.6,13.49,Kurus
11,L,143.9,38.8,18.76,Gemuk
6,P,115.2,18.7,14.08,Normal
10,L,132.4,28.4,16.21,Normal
11,P,143.2,37.1,18.08,Gemuk
10,P,134.4,28.9,15.99,Normal
7,L,117.7,19.7,14.22,Normal
12,P,144.9,42.7,20.34,Gemuk
12,P,143.4,38.9,18.91,Gemuk
12,P,147.2,42.3,19.54,Gemuk
10,L,132.1,35.4,20.28,Gemuk
10,P,135.4,30.3,16.54,Normal
6,L,112.7,17.0,13.39,Kurus
8,L,127.0,26.4,16.39,Normal
10,L,132.4,37.4,21.33,Gemuk
7,P,116.5,22.5,16.6,Normal
6,L,115.6,22.0,16.47,Normal
8,L,123.6,28.1,18.4,Gemuk
12,P,147.5,39.7,18.27,Gemuk
12,L,149.1,42.1,18.96,Gemuk
11,P,142.5,39.3,19.33,Gemuk
10,P,134.6,34.5,19.04,Gemuk
10,L,134.3,32.9,18.21,Gemuk
9,L,124.5,33.4,21.58,Gemuk
8,P,118.8,22.3,15.76,Normal
10,L,131.1,35.9,20.9,Gemuk
8,P,125.3,21.3,13.57,Kurus
8,P,126.3,24.5,15.38,Normal
11,L,142.6,42.3,20.83,Gemuk
10,P,135.9,30.6,16.55,Normal
12,P,140.5,38.4,19.46,Gemuk
8,L,122.6,21.6,14.39,Normal
10,P,133.9,28.4,15.82,Normal
7,L,114.9,22.5,17.06,Normal
7,P,116.0,22.6,16.83,Normal
9,L,125.1,26.1,16.72,Normal
7,P,119.9,21.0,14.61,Normal
12,L,146.4,38.7,18.05,Gemuk
7,P,114.4,20.6,15.71,Normal
11,L,142.1,37.8,18.73,Gemuk
9,L,123.2,30.1,19.86,Gemuk
10,P,135.3,33.4,18.26,Gemuk
7,P,119.1,19.5,13.75,Kurus
11,P,143.5,34.8,16.89,Normal
12,L,144.0,44.2,21.28,Gemuk
7,P,120.2,19.9,13.79,Kurus
11,L,141.2,34.1,17.09,Normal
8,P,121.1,26.3,17.93,Normal
11,P,144.0,33.5,16.15,Normal
11,L,142.6,39.3,19.34,Gemuk
10,L,135.1,27.6,15.11,Normal
8,P,128.0,27.6,16.85,Normal
6,P,114.2,17.0,13.03,Kurus
10,P,134.2,29.0,16.11,Normal
10,P,135.9,34.3,18.55,Gemuk
9,L,124.3,25.2,16.31,Normal
8,L,118.4,25.5,18.21,Gemuk
7,P,122.6,20.3,13.49,Kurus
10,P,136.3,29.1,15.64,Normal
9,L,130.7,30.8,18.04,Gemuk
10,P,135.6,31.7,17.22,Normal
8,P,122.0,20.8,13.98,Kurus
6,L,116.4,17.8,13.16,Kurus
10,P,133.6,33.4,18.69,Gemuk
10,L,136.2,31.1,16.74,Normal
6,P,113.4,22.0,17.11,Normal
6,P,115.5,17.9,13.4,Kurus
11,L,145.1,39.2,18.59,Gemuk
6,L,113.9,19.3,14.92,Normal
10,L,134.3,32.7,18.14,Gemuk
10,P,133.8,34.0,18.98,Gemuk
11,P,141.4,35.1,17.58,Normal
6,P,117.1,21.6,15.76,Normal
6,P,115.2,17.0,12.8,Kurus
12,L,146.4,36.0,16.79,Normal
11,L,140.5,31.6,16.02,Normal
9,L,126.0,25.4,16.02,Normal
8,L,123.6,23.5,15.41,Normal
6,P,112.0,18.2,14.5,Normal
9,L,127.9,27.8,17.03,Normal
11,P,140.3,37.8,19.18,Gemuk
9,P,128.5,30.6,18.51,Gemuk
9,L,129.1,29.6,17.73,Normal
6,L,113.5,22.0,17.08,Normal
7,L,117.1,18.0,13.13,Kurus
10,L,134.6,25.0,13.8,Kurus
12,L,141.6,41.5,20.7,Gemuk
11,P,141.6,35.1,17.52,Normal
8,P,126.0,24.8,15.62,Normal
8,L,126.7,20.8,12.95,Kurus
9,P,130.0,32.5,19.25,Gemuk
10,P,137.8,33.7,17.75,Normal
11,P,139.1,37.0,19.12,Gemuk
8,P,126.0,21.8,13.73,Kurus
11,P,140.0,33.9,17.27,Normal
7,P,116.9,21.7,15.85,Normal
6,L,116.4,20.0,14.79,Normal
6,P,117.4,17.5,12.66,Kurus
8,P,118.0,27.7,19.88,Gemuk
8,L,121.3,22.3,15.17,Normal
8,L,123.4,25.4,16.66,Normal
9,L,128.7,25.5,15.4,Normal
12,P,149.1,34.0,15.29,Normal
10,L,136.4,31.6,17.0,Normal
10,L,131.7,25.6,14.74,Normal
9,L,125.6,25.6,16.24,Normal
8,L,121.5,25.2,17.05,Normal
7,P,118.7,20.4,14.47,Normal
12,L,148.3,36.2,16.45,Normal
9,P,127.7,34.0,20.86,Gemuk
7,L,119.5,18.0,12.59,Kurus
8,L,125.0,29.0,18.55,Gemuk
6,P,114.6,17.9,13.64,Kurus
11,P,138.4,38.9,20.32,Gemuk
12,P,148.4,39.8,18.08,Gemuk
10,P,137.6,30.0,15.85,Normal
7,P,113.7,21.6,16.76,Normal
9,P,128.4,27.4,16.62,Normal
11,P,139.8,33.5,17.15,Normal
8,P,121.9,20.0,13.46,Kurus
6,P,114.5,18.5,14.1,Normal
12,P,144.7,38.1,18.19,Gemuk
7,P,118.0,25.0,17.97,Normal
7,L,119.7,25.0,17.45,Normal
12,L,146.1,36.1,16.9,Normal
7,P,115.2,21.3,16.02,Normal
7,L,118.1,24.3,17.44,Normal
10,L,137.3,30.2,15.99,Normal
10,P,137.3,30.7,16.27,Normal
10,L,133.9,26.0,14.5,Normal
9,P,129.5,26.9,16.05,Normal
6,L,111.9,18.6,14.82,Normal
12,L,144.6,40.7,19.49,Gemuk
11,P,145.1,37.3,17.73,Normal
12,P,149.5,39.5,17.7,Normal
12,L,144.8,46.4,22.14,Obesitas
9,L,131.7,31.3,18.05,Gemuk
11,P,138.8,38.7,20.06,Gemuk
8,P,121.1,22.9,15.61,Normal
6,P,114.7,20.5,15.6,Normal
11,P,141.5,37.4,18.68,Gemuk
10,P,133.6,35.0,19.59,Gemuk
12,L,147.5,33.2,15.28,Normal
6,P,116.0,20.7,15.37,Normal
11,L,142.1,37.2,18.42,Gemuk
12,L,144.0,30.0,14.47,Normal
11,L,141.1,37.6,18.89,Gemuk
11,L,141.9,35.3,17.52,Normal
7,P,117.5,19.1,13.82,Kurus
10,P,131.7,28.8,16.59,Normal
6,P,116.3,22.0,16.26,Normal
8,P,119.1,23.0,16.18,Normal
11,P,141.4,38.9,19.48,Gemuk
10,P,132.5,32.7,18.6,Gemuk
8,P,121.8,23.1,15.61,Normal
12,L,146.1,38.5,18.04,Gemuk
10,L,131.7,33.5,19.33,Gemuk
11,L,141.3,37.5,18.78,Gemuk
6,P,110.0,18.7,15.46,Normal
9,L,125.8,25.5,16.09,Normal
7,P,119.3,23.0,16.19,Normal
9,P,125.0,28.2,18.06,Gemuk
6,L,114.5,22.0,16.78,Normal
9,P,125.0,24.8,15.89,Normal
6,L,114.1,17.0,13.05,Kurus
12,L,144.8,39.4,18.79,Gemuk
12,L,144.3,33.0,15.83,Normal
10,P,134.5,33.6,18.54,Gemuk
10,P,130.4,30.8,18.1,Gemuk
8,L,125.8,20.0,12.64,Kurus
11,L,143.2,35.6,17.37,Normal
6,L,113.5,21.1,16.37,Normal
9,P,127.4,27.8,17.1,Normal
8,P,121.4,24.6,16.71,Normal
7,P,117.4,18.0,13.06,Kurus
8,P,119.2,27.4,19.27,Gemuk
11,L,143.4,37.2,18.07,Gemuk
12,P,144.7,40.3,19.27,Gemuk
10,P,134.1,30.9,17.21,Normal
9,P,126.3,29.2,18.32,Gemuk
6,P,110.1,22.0,18.15,Gemuk
11,P,141.8,35.1,17.49,Normal
9,P,127.0,30.4,18.87,Gemuk
12,P,141.0,34.8,17.54,Normal
8,L,122.4,24.3,16.23,Normal
6,P,112.2,17.0,13.51,Kurus
9,L,125.2,30.0,19.17,Gemuk
12,L,143.1,40.5,19.75,Gemuk
10,P,134.3,31.7,17.58,Normal
11,P,142.1,31.6,15.65,Normal
12,L,146.7,38.6,17.92,Normal
6,L,111.5,17.7,14.26,Normal
12,L,149.1,41.1,18.5,Gemuk
8,P,121.3,26.0,17.67,Normal
7,L,119.8,19.7,13.76,Kurus
7,L,118.6,22.0,15.64,Normal
9,P,126.5,24.7,15.46,Normal
9,L,127.7,29.9,18.37,Gemuk
12,P,149.1,42.0,18.87,Gemuk
11,L,139.2,39.3,20.29,Gemuk
8,L,121.4,27.5,18.63,Gemuk
8,L,121.0,29.0,19.82,Gemuk
6,P,117.7,18.3,13.21,Kurus
11,L,141.5,37.4,18.71,Gemuk
8,P,124.2,29.0,18.81,Gemuk
9,L,128.1,29.2,17.8,Normal
11,P,138.5,34.5,17.97,Normal
6,P,115.1,20.5,15.48,Normal
8,L,128.0,23.5,14.33,Normal
11,L,143.5,36.7,17.82,Normal
8,L,127.6,25.0,15.37,Normal
6,P,115.2,20.4,15.4,Normal
9,P,124.0,26.1,16.98,Normal
12,L,146.3,35.9,16.76,Normal
12,P,145.8,35.7,16.79,Normal
6,P,112.7,21.4,16.82,Normal
10,P,131.5,36.0,20.84,Gemuk
10,L,134.1,27.6,15.36,Normal
7,P,118.9,25.0,17.69,Normal
7,P,118.1,23.3,16.69,Normal
9,P,127.8,27.5,16.82,Normal
11,L,141.5,35.7,17.85,Normal
6,P,113.7,17.0,13.15,Kurus
12,L,141.7,37.5,18.68,Gemuk
7,L,118.0,21.6,15.48,Normal
9,L,132.9,29.5,16.66,Normal
6,P,113.6,17.0,13.17,Kurus
6,P,114.2,20.6,15.8,Normal
7,L,114.6,23.3,17.77,Normal
12,L,150.9,33.6,14.76,Normal
12,P,140.0,40.6,20.7,Gemuk
7,P,114.7,21.3,16.23,Normal
9,P,129.5,31.2,18.57,Gemuk
12,L,145.6,42.7,20.12,Gemuk
11,P,147.0,43.0,19.9,Gemuk
10,L,132.7,33.2,18.85,Gemuk
12,L,148.1,36.3,16.54,Normal
10,L,138.6,28.4,14.77,Normal
7,L,115.9,22.1,16.47,Normal
6,L,114.5,17.0,12.97,Kurus
6,P,115.3,18.7,14.09,Normal
10,P,139.2,27.3,14.09,Normal
9,L,123.2,29.7,19.55,Gemuk
6,P,114.0,22.0,16.94,Normal
10,P,131.4,28.1,16.25,Normal
8,L,121.7,28.7,19.4,Gemuk
11,P,143.8,40.6,19.66,Gemuk
10,L,136.7,33.4,17.87,Normal
10,P,136.0,35.6,19.22,Gemuk
11,P,140.4,36.5,18.54,Gemuk
8,P,121.4,26.2,17.78,Normal
12,P,147.3,43.0,19.8,Gemuk
7,L,119.5,21.4,14.96,Normal
8,P,121.8,29.0,19.54,Gemuk
12,L,144.6,32.8,15.69,Normal
10,P,135.6,36.2,19.72,Gemuk
7,P,119.5,23.1,16.19,Normal
10,L,133.4,30.8,17.31,Normal
12,L,140.9,38.1,19.19,Gemuk
8,P,125.4,23.5,14.93,Normal
12,P,141.8,41.1,20.46,Gemuk
12,P,145.9,41.1,19.3,Gemuk
10,L,134.5,30.0,16.6,Normal
11,P,142.6,33.6,16.52,Normal
12,L,140.4,42.9,21.75,Gemuk
10,P,132.7,29.6,16.84,Normal
6,L,112.4,22.0,17.42,Normal
6,P,115.8,22.0,16.41,Normal
6,P,113.3,17.6,13.74,Kurus
12,L,146.5,38.2,17.8,Normal
12,L,149.9,33.7,15.01,Normal
8,P,125.3,21.9,13.94,Kurus
12,P,147.7,39.2,17.99,Normal
12,L,148.5,43.4,19.67,Gemuk
8,L,121.9,25.1,16.9,Normal
6,P,115.1,18.9,14.29,Normal
11,P,140.1,30.7,15.65,Normal
10,L,134.2,31.2,17.33,Normal
12,L,144.5,39.1,18.72,Gemuk
9,P,123.6,33.0,21.59,Gemuk
12,L,142.0,38.2,18.92,Gemuk
6,P,115.6,19.2,14.38,Normal
8,L,126.2,23.8,14.95,Normal
9,P,128.3,28.7,17.45,Normal
6,P,115.1,18.5,13.96,Kurus
10,L,131.2,29.9,17.36,Normal
9,P,129.9,26.3,15.6,Normal
9,L,125.6,29.4,18.61,Gemuk
7,L,118.5,19.0,13.53,Kurus
12,L,144.4,35.1,16.82,Normal
10,P,131.3,31.9,18.51,Gemuk
6,L,112.8,22.0,17.29,Normal
10,L,135.9,34.3,18.54,Gemuk
10,P,131.9,31.5,18.1,Gemuk
11,L,141.9,36.5,18.15,Gemuk
6,P,113.0,18.9,14.76,Normal
7,P,121.9,23.6,15.9,Normal
9,L,127.6,28.6,17.55,Normal
11,L,139.3,37.4,19.27,Gemuk
8,L,119.3,27.1,19.05,Gemuk
12,P,149.9,36.4,16.2,Normal
12,L,142.4,37.0,18.27,Gemuk
6,P,112.5,17.0,13.43,Kurus
11,P,140.1,33.8,17.21,Normal
11,P,137.5,36.3,19.21,Gemuk
8,L,120.7,20.0,13.74,Kurus
6,P,118.0,22.0,15.8,Normal
12,P,143.5,40.0,19.43,Gemuk
9,P,133.0,32.3,18.23,Gemuk
6,P,113.2,18.6,14.47,Normal
11,L,137.3,30.7,16.31,Normal
8,P,122.8,27.4,18.18,Gemuk
7,P,116.3,23.3,17.18,Normal
9,L,130.7,25.8,15.11,Normal
9,P,126.3,29.7,18.62,Gemuk
10,P,131.0,34.0,19.77,Gemuk
7,P,113.4,25.0,19.43,Gemuk
6,P,113.7,21.0,16.28,Normal
7,L,119.2,25.0,17.6,Normal
8,P,121.1,21.8,14.83,Normal
8,L,124.9,24.9,15.98,Normal
7,L,117.2,20.5,14.93,Normal
12,L,145.2,41.3,19.57,Gemuk
12,L,147.0,38.2,17.69,Normal
10,L,140.0,35.7,18.19,Gemuk
10,L,131.5,33.9,19.58,Gemuk
6,P,110.0,17.0,14.05,Normal
9,P,124.6,27.8,17.91,Normal
12,P,147.3,40.4,18.64,Gemuk
6,P,114.2,22.0,16.86,Normal
10,L,132.9,35.7,20.19,Gemuk
11,P,141.2,40.8,20.45,Gemuk
9,L,126.2,31.4,19.71,Gemuk
10,L,136.6,35.8,19.21,Gemuk
8,L,121.5,25.7,17.37,Normal
10,L,132.1,26.0,14.91,Normal
12,P,144.5,41.2,19.7,Gemuk
8,L,119.5,25.5,17.84,Normal
10,L,135.5,33.5,18.24,Gemuk
6,P,110.0,22.0,18.18,Gemuk
9,P,128.0,31.0,18.9,Gemuk
9,L,132.1,28.6,16.41,Normal
9,L,130.0,28.3,16.74,Normal
11,P,140.1,38.2,19.47,Gemuk
9,L,128.0,24.7,15.04,Normal
12,L,145.3,39.8,18.87,Gemuk
10,L,134.8,31.3,17.19,Normal
8,P,122.8,27.4,18.2,Gemuk
11,P,140.1,36.5,18.6,Gemuk
7,L,115.0,18.0,13.61,Kurus
11,L,141.6,38.0,18.95,Gemuk
7,P,118.7,24.3,17.26,Normal
8,L,121.0,23.2,15.86,Normal
12,L,144.3,41.1,19.73,Gemuk
6,L,112.1,17.0,13.52,Kurus
11,P,143.3,36.1,17.57,Normal
10,L,133.5,30.9,17.34,Normal
9,L,130.0,24.0,14.22,Normal
9,P,125.9,25.1,15.85,Normal
12,L,145.2,39.9,18.94,Gemuk
10,P,134.8,32.9,18.1,Gemuk
9,P,128.1,33.7,20.52,Gemuk
6,L,111.7,17.0,13.62,Kurus
7,L,122.2,20.4,13.67,Kurus
7,P,116.4,23.3,17.21,Normal
9,L,125.4,25.7,16.34,Normal
6,P,110.0,18.9,15.59,Normal
10,P,134.7,29.4,16.18,Normal
12,L,147.6,39.6,18.17,Gemuk
8,P,124.1,24.7,16.05,Normal
7,L,120.5,24.0,16.52,Normal
6,L,114.5,20.6,15.7,Normal
12,L,146.3,44.1,20.62,Gemuk
6,L,114.9,21.2,16.06,Normal
10,P,130.8,38.0,22.22,Obesitas
8,P,123.4,27.6,18.09,Gemuk
10,L,131.0,29.9,17.42,Normal
6,L,115.0,22.0,16.65,Normal
12,L,146.9,33.4,15.48,Normal
6,L,110.8,17.6,14.3,Normal
6,L,112.3,18.5,14.65,Normal
8,L,121.7,24.1,16.25,Normal
11,P,142.6,40.7,20.02,Gemuk
9,L,129.7,25.0,14.85,Normal
12,L,145.7,41.7,19.65,Gemuk
8,L,123.5,27.5,18.06,Gemuk
12,L,145.2,37.0,17.53,Normal
10,P,133.1,31.9,17.97,Normal
12,L,144.6,41.2,19.71,Gemuk
7,P,119.1,25.0,17.62,Normal
9,L,128.6,32.5,19.63,Gemuk
11,P,141.2,38.4,19.25,Gemuk
11,P,140.9,29.0,14.62,Normal
9,P,131.5,29.3,16.96,Normal
9,P,130.4,26.2,15.41,Normal
10,P,136.8,36.1,19.28,Gemuk
11,P,142.0,36.1,17.91,Normal
9,P,126.3,25.7,16.13,Normal
12,P,146.4,35.9,16.78,Normal
6,P,110.5,21.6,17.65,Normal
6,P,114.0,21.7,16.71,Normal
7,L,118.5,20.6,14.7,Normal
10,P,130.4,28.5,16.77,Normal
9,L,128.4,26.2,15.86,Normal
12,L,149.7,39.3,17.52,Normal
7,P,120.3,18.0,12.45,Kurus
9,P,132.3,25.1,14.36,Normal
11,P,143.7,36.0,17.42,Normal
12,L,141.6,38.0,18.97,Gemuk
12,L,147.7,43.4,19.89,Gemuk
11,P,139.7,36.3,18.6,Gemuk
8,P,122.9,20.8,13.79,Kurus
12,P,147.0,37.0,17.12,Normal
9,P,131.0,26.4,15.37,Normal
6,P,113.3,21.0,16.36,Normal
9,P,126.3,24.0,15.04,Normal
8,L,120.9,24.1,16.53,Normal
12,L,143.1,41.0,20.02,Gemuk
7,L,118.4,22.0,15.69,Normal
8,P,120.6,29.0,19.94,Gemuk
7,L,113.8,22.2,17.15,Normal
11,L,140.7,33.1,16.73,Normal
8,L,118.5,27.1,19.27,Gemuk
8,P,121.9,24.7,16.6,Normal
6,L,114.5,20.0,15.29,Normal
8,P,120.6,23.6,16.23,Normal
11,L,140.3,31.3,15.92,Normal
8,L,128.0,24.8,15.15,Normal
10,L,134.6,33.5,18.5,Gemuk
8,L,126.4,21.3,13.34,Kurus
6,P,114.9,20.4,15.46,Normal
8,L,123.5,23.9,15.7,Normal
7,P,118.0,22.0,15.76,Normal
10,L,130.9,33.1,19.32,Gemuk
6,P,114.3,19.4,14.84,Normal
10,P,134.8,32.2,17.73,Normal
9,P,128.0,25.9,15.79,Normal
12,L,146.6,39.7,18.47,Gemuk
10,L,135.0,30.7,16.84,Normal
8,L,127.0,20.5,12.7,Kurus
10,P,132.5,27.8,15.85,Normal
6,L,118.0,17.0,12.21,Kurus
11,P,141.7,34.9,17.38,Normal
7,L,114.3,23.1,17.71,Normal
6,L,117.9,22.0,15.82,Normal
6,L,110.0,22.0,18.18,Gemuk
10,L,134.5,25.2,13.91,Kurus
9,P,126.2,26.9,16.89,Normal
8,P,124.2,26.6,17.23,Normal
9,P,124.9,22.0,14.11,Normal
12,P,141.6,36.6,18.27,Gemuk
6,L,110.2,20.2,16.62,Normal
6,L,114.9,18.3,13.88,Kurus
11,L,141.1,39.4,19.8,Gemuk
6,P,114.1,17.0,13.05,Kurus
8,P,127.8,20.0,12.27,Kurus
10,P,134.1,30.9,17.19,Normal
12,P,151.7,38.5,16.72,Normal
9,L,125.1,25.9,16.54,Normal
8,L,121.2,24.9,16.96,Normal
12,P,147.7,43.0,19.7,Gemuk
8,L,124.2,24.0,15.56,Normal
7,P,120.2,20.5,14.2,Normal
7,P,118.3,19.2,13.7,Kurus
9,L,128.4,23.9,14.52,Normal
11,P,143.2,39.1,19.06,Gemuk
11,L,142.7,32.7,16.05,Normal
11,P,140.9,37.9,19.07,Gemuk
12,L,146.3,40.6,18.94,Gemuk
12,L,144.1,38.1,18.36,Gemuk
8,L,120.9,29.0,19.84,Gemuk
10,P,136.2,36.3,19.58,Gemuk
7,P,118.4,20.3,14.5,Normal
9,P,128.9,27.4,16.5,Normal
9,P,127.2,26.5,16.4,Normal
9,L,127.1,26.8,16.61,Normal
11,P,136.9,37.8,20.16,Gemuk
11,P,141.8,37.8,18.79,Gemuk
7,L,115.2,25.0,18.85,Gemuk
11,L,146.0,37.5,17.59,Normal
7,L,120.4,19.4,13.39,Kurus
10,P,135.2,32.3,17.67,Normal
10,L,132.3,33.1,18.9,Gemuk
8,L,125.7,29.0,18.36,Gemuk
9,P,130.2,28.8,16.99,Normal
9,P,130.8,24.2,14.16,Normal
11,P,138.9,36.9,19.11,Gemuk
6,L,115.8,17.0,12.68,Kurus
11,L,140.7,38.5,19.48,Gemuk
6,P,113.0,22.0,17.23,Normal
10,P,134.4,27.8,15.36,Normal
11,L,141.2,38.7,19.39,Gemuk
8,P,125.5,29.0,18.41,Gemuk
9,P,127.4,32.9,20.28,Gemuk
7,P,114.2,20.2,15.47,Normal
8,P,121.3,28.5,19.35,Gemuk
8,L,122.1,23.3,15.62,Normal
12,P,146.7,36.7,17.05,Normal
7,P,116.6,22.9,16.84,Normal
11,L,143.3,41.4,20.17,Gemuk
12,P,148.8,37.9,17.13,Normal
6,L,111.7,18.7,14.98,Normal
9,L,129.9,25.5,15.14,Normal
10,L,133.5,30.2,16.98,Normal
12,L,146.7,40.6,18.86,Gemuk
9,L,129.9,29.3,17.38,Normal
7,L,115.9,25.0,18.61,Gemuk
12,P,147.7,41.5,19.02,Gemuk
9,P,130.3,30.0,17.66,Normal
9,P,130.4,22.0,12.94,Kurus
7,L,120.3,25.0,17.28,Normal
9,L,125.3,33.8,21.49,Gemuk
7,L,118.4,21.7,15.48,Normal
12,L,150.0,34.3,15.26,Normal
6,P,115.0,19.5,14.78,Normal
9,L,126.1,25.9,16.28,Normal
6,L,114.6,21.1,16.09,Normal
9,L,126.2,30.7,19.27,Gemuk
9,L,132.4,27.1,15.46,Normal
9,L,124.8,22.0,14.14,Normal
10,P,132.1,32.3,18.51,Gemuk
9,P,125.6,29.1,18.46,Gemuk
6,L,112.1,17.0,13.53,Kurus
9,P,130.6,25.6,14.99,Normal
10,P,134.6,28.6,15.81,Normal
7,P,117.5,18.0,13.05,Kurus
7,L,113.0,20.6,16.17,Normal
11,L,138.0,38.0,19.94,Gemuk
7,P,120.7,18.4,12.61,Kurus
8,L,123.4,24.2,15.88,Normal
6,P,114.2,22.0,16.87,Normal
8,P,122.3,22.3,14.93,Normal
7,P,115.0,21.6,16.36,Normal
10,L,130.9,30.7,17.91,Normal
6,P,110.0,22.0,18.18,Gemuk
10,P,132.3,32.7,18.66,Gemuk
6,P,114.5,18.5,14.13,Normal
11,P,143.2,33.2,16.19,Normal
7,L,113.0,18.0,14.1,Normal
9,P,128.3,25.2,15.33,Normal
12,P,144.1,41.6,20.03,Gemuk
12,L,144.1,36.7,17.67,Normal
11,P,146.0,34.9,16.39,Normal
11,P,140.5,38.2,19.36,Gemuk
11,L,137.6,33.6,17.76,Normal
11,L,135.1,40.7,22.29,Obesitas
9,L,126.8,23.2,14.45,Normal
11,P,140.1,36.9,18.79,Gemuk
6,L,112.5,22.0,17.37,Normal
7,P,117.8,19.8,14.25,Normal
10,L,133.8,33.9,18.95,Gemuk
8,P,122.0,20.0,13.43,Kurus
8,P,122.1,26.1,17.49,Normal
8,P,123.3,24.0,15.81,Normal
12,P,148.0,37.1,16.92,Normal
8,P,128.0,21.0,12.81,Kurus
11,L,140.7,36.5,18.46,Gemuk
6,P,113.4,22.0,17.09,Normal
7,L,116.7,19.9,14.58,Normal
12,L,146.6,41.9,19.47,Gemuk
11,L,143.3,39.5,19.22,Gemuk
6,P,110.0,20.1,16.64,Normal
8,L,118.8,24.7,17.53,Normal
10,L,132.8,32.0,18.14,Gemuk
7,L,117.8,20.0,14.42,Normal
6,L,115.2,18.3,13.76,Kurus
6,L,111.1,17.0,13.76,Kurus
9,L,124.2,25.6,16.55,Normal
10,L,138.2,30.2,15.79,Normal
6,P,115.3,17.0,12.78,Kurus
10,P,137.6,28.1,14.85,Normal
11,P,139.4,35.0,18.01,Gemuk
7,L,119.4,18.0,12.62,Kurus
10,P,137.0,27.4,14.61,Normal
6,P,115.6,20.2,15.12,Normal
7,L,121.9,22.9,15.43,Normal
11,L,138.5,32.4,16.89,Normal
12,L,144.0,37.9,18.26,Gemuk
10,L,134.8,29.1,15.99,Normal
12,P,143.7,36.8,17.83,Normal
